Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"MAS.712","Learning Creative Learning","Permission of instructor",,,,,,,,Y,,,,,
"MAS.731","The Society of Mind","Must have read "The Society of Mind";"The Emotion Machine";permission of instructor",,"6.868[J]",,,"2017-2018",,,Y,,,,,
"MAS.750","Human-Robot Interaction","Permission of instructor",,,,,,Y,,,,,,,
"MAS.756","Principles of Awareness","Permission of instructor",,,,,,,,Y,,,,,
"MAS.771","Autism Theory and Technology","Permission of instructor",,,,,,,,Y,,,,,
"MAS.784","Data Storytelling Studio","",,,,"CMS.631,CMS.831",,,,Y,,,,,
"MAS.790","Independent Study in Media Arts and Sciences","Permission of instructor",,,,,,Y,,Y,,"K. Horowitz",,,
"MAS.825","Musical Aesthetics and Media Technology","Permission of instructor",,"21M.580[J]",,,,Y,,,,"T. Machover",,,
"MAS.826","Projects in Media and Music","MAS.825J",,"21M.581[J]",,,,,,Y,,,,,
"MAS.834","Tangible Interfaces","Permission of instructor",,,,,,Y,,,,"H. Ishii",,,
"MAS.836","Sensor Technologies for Interactive Environments","Permission of instructor",,,,,,,,Y,,,,,
"MAS.837","Principles of Electronic Music Interfaces","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"MAS.862","The Physics of Information Technology","Permission of instructor",,,,,,,,Y,,,,,
"MAS.863","How to Make (Almost) Anything","Permission of instructor",,"4.140[J],6.943[J]",,,,Y,,,,"N. Gershenfeld",,,
"MAS.864","The Nature of Mathematical Modeling","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"MAS.865","Rapid-Prototyping of Rapid-Prototyping Machines: How to Make Something that Makes (Almost) Anything","MAS.863",,,,,"2018-2019",,,Y,,,,,
"MAS.881","Principles of Neuroengineering","Permission of instructor",,"9.422[J],20.452[J]",,"20.352",,Y,,,,"E. Boyden",,,
"MAS.883","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies","Permission of instructor",,"9.455[J],15.128[J],20.454[J]",,,,Y,,,,"E. Boyden, J. Jacobson, J. Bonsen",,,
"MAS.890","Independent Study in Media Arts and Sciences","Permission of instructor",,,,,,Y,,Y,,"K. Horowitz",,,
"MAS.910","Research in Media Technology","Permission of instructor",,,,,,Y,,Y,Y,"K. Horowitz",,,
"MAS.912","Teaching in Media Arts and Sciences","",,,,,,Y,,Y,,"K. Horowitz",,,
"MAS.914","Practical Experience in Media Arts and Sciences","Permission of instructor",,,,,,Y,,Y,Y,"K. Horowitz",,,
"MAS.915","Practical Experience in Media Arts and Sciences","Permission of instructor",,,,,,Y,,Y,Y,"K. Horowitz",,,
"MAS.921","Proseminar in Media Arts and Sciences","Permission of instructor",,,,,,Y,,,,"M. Resnick, J. Paradiso",,,
"MAS.940","Preparation for SM Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"K. Horowitz, K. Esvelt, I. Rahwan, C. Breazeal",,,
"MAS.945","Media Arts and Sciences General Exam","Permission of instructor",,,,,,Y,Y,Y,Y,"K. Horowitz",,,
"MAS.950","Preparation for Ph.D. Thesis","Permission of instructor",,,,,,Y,,Y,Y,"K. Horowitz",,,
"MAS.S60","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"A. Lippman, M. Fiorenza, S. Johnson",,,
"MAS.S61","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"A. Lippman, M. Fiorenza, S. Johnson",,,
"MAS.S62","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"A. Lippman, M. Fiorenza, S. Johnson",,,
"MAS.S63","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"A. Lippman, M. Fiorenza, S. Johnson",,,
"MAS.S64","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"A. Lippman, M. Fiorenza, S. Johnson",,,
"MAS.S65","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"L. Peterson",,,
"MAS.S66","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"L. Peterson",,,
"MAS.S67","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"L. Peterson",,,
"MAS.S68","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"L. Peterson",,,
"MAS.S69","Special Subject in Media Technology","Permission of instructor",,,,,,Y,Y,Y,,"L. Peterson",,,
"MAS.S70","Special Subject in Media Technology","Permission of instructor",,,,,,Y,,Y,,"C. Hidalgo Ramaciotti",,,
"MAS.S71","Special Subject in Media Technology","Permission of instructor",,,,,,Y,,Y,,"A. Pentland, J. Bonsen, D. Greenwood, G. Teninbaum",,,
"MAS.S72","Special Subject in Media Technology","Permission of instructor",,,,,,Y,,Y,,"A. Pentland, J. Bonsen, D. Shrier",,,
"MAS.S73","Special Subject in Media Technology","",,,,,,Y,Y,Y,,"L. Peterson",,,
"MAS.S74","Special Subject in Media Technology","",,,,,,Y,,Y,,"L. Peterson",,,
"MAS.S75","Special Subject in Media Technology","Permission of Instructor",,,,,,Y,,Y,,"L. Peterson",,,
"MAS.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"K. Horowitz",,,
"SCM.250","Analytical Methods for Supply Chain Management","",,,,,,Y,,,,"B. Arntzen",,,
"SCM.251","Supply Chain Financial Analysis","","SCM.260,permission of instructor",,,,,Y,,,,"J. Rice, J. Goentzel",,,
"SCM.252","Supply Chain Software","",,,,,,,Y,,,,,,
"SCM.253","Case Studies in Supply Chain Financial Analysis","SCM.251",,,,,,Y,,Y,,"J. Rice, J. Goentzel",,,
"SCM.259","Business Writing for Supply Chain Management","",,,,,,Y,Y,,,"P. Siska",,,
"SCM.260","Logistics Systems","Permission of instructor",,"1.260[J],15.770[J],IDS.730[J]",,,,Y,,,,"C. Caplice",,,
"SCM.261","Case Studies in Logistics and Supply Chain Management","Permission of instructor",,"1.261[J],15.771[J]",,,,,,Y,,,,,
"SCM.262","Leading Global Teams","SCM.260,permission of instructor",,,,,,,Y,,,,,,
"SCM.263","Advanced Writing Workshop for SCM","",,,,,,,,Y,,,,,
"SCM.264","Database Analysis for Supply Chain Management","",,,,,,Y,,,,"C. Cassa",,,
"SCM.265","Global Supply Chain Management","1.260,1.261,15.761,15.778,permission of instructor",,"1.265[J],2.965[J],15.765[J]",,,,,,Y,,,,,
"SCM.266","Freight Transportation","SCM.260",,,,,,,,Y,,,,,
"SCM.267","Global Supply Chain Applications","","SCM.265",,,,"2017-2018",,,Y,,,,,
"SCM.269","Supply Chain Risk Management","",,,,,,,,Y,,,,,
"SCM.270","Current Challenges in Supply Chain Management","",,,,,,,,Y,,,,,
"SCM.272","Supply Chain Management Workshop","",,,,,,,Y,,,,,,
"SCM.283","Humanitarian Logistics","",,,,"SCM.284",,,,Y,,,,,
"SCM.284","Humanitarian Logistics Project","",,,,"SCM.283",,,,Y,,,,,
"SCM.290","Sustainable Supply Chain Management","",,,,,,,,Y,,,,,
"SCM.301","Independent Study: Supply Chain Management","",,,,,,Y,Y,Y,,,,,
"SCM.302","Independent Study: Supply Chain Management","",,,,,,Y,Y,Y,,,,,
"SCM.800","Capstone Project in Supply Chain Management","",,,,,,Y,,Y,,"B. Arntzen",,,
"SCM.803","Supply Chain Leadership Workshop","",,,,,,Y,,,,"B. Arntzen",,,
"SCM.S90","Special Subject: Supply Chain Management","",,,,,"2018-2019",Y,,,,,,,
"SCM.S91","Special Subject: Supply Chain Management","",,,,,,Y,Y,Y,,,,,
"SCM.S92","Special Subject: Supply Chain Management","",,,,,,,,Y,,,,,
"SCM.THG","Graduate Thesis","",,,,,,Y,Y,Y,Y,"B. Arntzen",,,
"AS.101","The Foundations of the United States Air Force","","AS.111",,,,,Y,,,,"P. Dela Cruz",,,
"AS.102","The Foundations of the United States Air Force",,"AS.112",,,,,,,,,,,,
"AS.111","Leadership Laboratory","","AS.101",,,,,Y,,,,"P. Dela Cruz",,,
"AS.112","Leadership Laboratory",,"AS.102",,,,,,,,,,,,
"AS.201","The Evolution of USAF Air and Space Power","AS.102,permission of instructor","AS.211",,,,,Y,,,,"T. Hubbard",,,
"AS.202","The Evolution of USAF Air and Space Power",,"AS.212",,,,,,,,,,,,
"AS.211","Leadership Laboratory","AS.112,permission of instructor","AS.201",,,,,Y,,,,"P. Dela Cruz",,,
"AS.212","Leadership Laboratory",,"AS.202",,,,,,,,,,,,
"AS.301","Air Force Leadership Studies","AS.202,permission of instructor","AS.311",,,,,Y,,,,"S. Ott",,,
"AS.302","Air Force Leadership Studies",,"AS.312",,,,,,,,,,,,
"AS.311","Leadership Laboratory","AS.212,permission of instructor","AS.301",,,,,Y,,,,"P. Dela Cruz",,,
"AS.312","Leadership Laboratory",,"AS.302",,,,,,,,,,,,
"AS.401","National Security Affairs/Preparation for Active Duty","AS.302,permission of instructor","AS.411",,,,,Y,,,,"S. Ott",,,
"AS.402","National Security Affairs/Preparation for Active Duty",,"AS.412",,,,,,,,,,,,
"AS.411","Leadership Laboratory","AS.312,permission of instructor","AS.401",,,,,Y,,,,"P. Dela Cruz",,,
"AS.412","Leadership Laboratory",,"AS.402",,,,,,,,,,,,
"AS.511","Leadership Laboratory","AS.412,permission of instructor",,,,,,Y,,,,,,,
"AS.512","Leadership Laboratory",,,,,,,,,,,,,,
"AS.811","Leadership Laboratory","AS.411,permission of instructor",,,,,,Y,,,,"P. Dela Cruz",,,
"AS.812","Leadership Laboratory","Permission of instructor",,,,,,,Y,Y,Y,,,,
"MS.101","Introduction to the Army and Critical Thinking","","MS.102",,,,,Y,,Y,,"J. Myers",,,
"MS.102","Introduction to the Profession of Arms","","MS.101",,,,,Y,,Y,,"J. Myers",,,
"MS.110","American Military History","",,,,,,Y,,Y,,,,,
"MS.201","Leadership and Decision Making","MS.102,permission of instructor",,,,,,Y,,,,"C. Westberg",,,
"MS.202","Army Doctrine and Team Development","MS.201,permission of instructor",,,,,,,,Y,,,,,
"MS.301","Applied Team Leadership","MS.202,permission of instructor",,,,,,Y,,,,"E. Hannenberg",,,
"MS.302","Applied Leadership in Small Unit Operations","MS.301,permission of instructor",,,,,,,,Y,,,,,
"MS.401","Officership: Mission Command and the Army Officer","MS.302",,,,,,Y,,,,"P. Godfrin",,,
"MS.402","Officership: Mission Command and Company Grade Leadership","MS.401",,,,,,,,Y,,,,,
"NS.100","Naval Science Leadership Seminar","",,,,"NS.200,NS.300,NS.400",,Y,,Y,,"S. Langel",,,
"NS.11","Introduction to Naval Science","",,,,,,Y,,,,"R. Wielgus",,,
"NS.12","Seapower and Maritime Affairs","",,,,,,,,Y,,,,,
"NS.200","Naval Science Leadership Seminar","",,,,"NS.100,NS.300,NS.400",,Y,,Y,,,,,
"NS.21","Leadership and Management","",,,,,,Y,,,,"B. Masterson",,,
"NS.22","Navigation","",,,,,,,,Y,,,,,
"NS.300","Naval Science Leadership Seminar","",,,,"NS.100,NS.200,NS.400",,Y,,Y,,,,,
"NS.31","Naval Ships Systems I: Engineering","",,,,,,Y,,,,"H. Nowak",,,
"NS.32","Naval Ship Systems II Weapons","NS.31,permission of instructor",,,,,,,,Y,,,,,
"NS.33","Evolution of Warfare","",,,,,,,,Y,,,,,
"NS.400","Naval Science Leadership Seminar","",,,,"NS.100,NS.200,NS.300",,Y,,Y,,,,,
"NS.41","Navigation and Naval Operations","Recommended first class cruise;NS.22",,,,,,Y,,,,"R. Geer",,,
"NS.42","Leadership and Ethics","NS.21",,,,,,,,Y,,,,,
"NS.43","Amphibious Warfare","",,,,,,,,Y,,,,,
"STS.001","Technology in American History","",,,,,"2017-2018",,,Y,,,,"HASS-H",
"STS.002","Finance and Society","",,,,,"2017-2018",,,Y,,,"CI-H","HASS-S",
"STS.003","The Rise of Modern Science","",,,,,"2017-2018",Y,,,,,"CI-H","HASS-H",
"STS.004","Intersections: Science, Technology, and the World","",,,,,,Y,,,,"D. Fitzgerald",,"HASS-H",
"STS.006","Bioethics","",,"24.06[J]",,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"STS.007","Technology in History","",,,,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"STS.008","Technology and Experience","",,,,,,,,Y,,,"CI-H","HASS-S",
"STS.009","Evolution and Society","",,,,,"2017-2018",Y,,,,,"CI-H","HASS-H",
"STS.011","Engineering Life: Biotechnology and Society","",,,,,"2017-2018",,,Y,,,,"HASS-H",
"STS.012","Science in Action: Technologies and Controversies in Everyday Life","",,,,,,,,Y,,,,"HASS-S",
"STS.022","Gender in Science, Technology, and Environment","",,"21G.057[J],WGS.275[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.023","Science, Gender and Social Inequality in the Developing World","",,"WGS.226[J]",,,,Y,,,,"A. Sur",,"HASS-H",
"STS.025","Making the Modern World: The Industrial Revolution in Global Perspective","",,"21H.285[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.026","History of Manufacturing in America","",,,,"STS.425","2018-2019",Y,,,,"M. Smith",,"HASS-H",
"STS.027","The Civil War and the Emergence of Modern America: 1861-1890","Permission of instructor",,"21H.205[J]",,"STS.427","2017-2018",Y,,,,,,"HASS-H",
"STS.028","Seven Wonders of the Engineering World","",,,,,,,,Y,,,,"HASS-H",
"STS.032","Energy, Environment, and Society","",,,,,,,,Y,,,"CI-H","HASS-H",
"STS.033","Past, Present, and Future of the Environment and Integration with Society","",,"11.004[J]",,,,,,Y,,,,,
"STS.034","Science Communication: A Practical Guide","",,,,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"STS.035","Exhibiting Science","One CI;H;CI;HW subject;permission of instructor",,,,,"2018-2019",,,Y,,,,"HASS-A",
"STS.042","Einstein, Oppenheimer, Feynman: Physics in the 20th Century","",,"8.225[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.043","Technology and Self: Science, Technology, and Memoir","",,,,"STS.443",,Y,,,,"S. Turkle",,"HASS-S",
"STS.044","Technology and Self: Things and Thinking","",,,,"STS.444","2018-2019",Y,,,,"S. Turkle",,"HASS-S",
"STS.046","The Science of Race, Sex, and Gender","",,"21A.103[J],WGS.225[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"STS.047","Quantifying People: A History of Social Science","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"STS.048","African Americans in Science, Technology, and Medicine","",,,,,,,,Y,,,,"HASS-H",
"STS.049","The Long War Against Cancer","",,,,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"STS.050","The History of MIT","",,,,,"2018-2019",,,Y,,,,"HASS-H",
"STS.056","Science on Screen","",,,,"STS.456","2017-2018",Y,,,,,,"HASS-A",
"STS.060","The Anthropology of Biology","",,"21A.303[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"STS.062","Drugs, Politics, and Culture","",,"21A.305[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"STS.064","DV Lab: Documenting Science through Video and New Media","",,"21A.550[J]",,"21A.559","2017-2018",,,Y,,,"CI-H","HASS-A",
"STS.065","The Anthropology of Sound","",,"21A.505[J]",,,,,,Y,,,,"HASS-S",
"STS.068","Advanced DV Lab: Documenting Science through Video and New Media","21A.550,permission of instructor",,"21A.551[J]",,,"2017-2018",,,Y,,,,"HASS-A",
"STS.070","Language and Technology","",,"24.913[J],21A.503[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"STS.071","Cross-Cultural Investigations: Technology and Development","",,"EC.702[J],21A.801[J]",,"EC.792[J],21A.839[J],STS.481[J]","2017-2018",,,Y,,,,"HASS-S",
"STS.074","Art, Craft, Science","",,"21A.501[J]","21A.509,STS.474",,"2017-2018",,,Y,,,,"HASS-S",
"STS.075","Technology and Culture","",,"21A.500[J]",,,,Y,,,,"S. Helmreich",,"HASS-S",
"STS.080","Youth Political Participation","",,"11.151[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.081","Innovation Systems for Science, Technology, Energy, Manufacturing, and Health","",,"17.395[J]",,,"2018-2019",,,Y,,,,"HASS-S",
"STS.082","Science, Technology, and Public Policy","",,"17.309[J],IDS.055[J]","17.310,IDS.412,STS.482",,,Y,,,,"K. Oye, N. Selin","CI-H","HASS-S",
"STS.084","Social Problems of Nuclear Energy","",,"22.04[J]",,,,,,Y,,,,"HASS-S",
"STS.085","Foundations of Information Policy","Permission of instructor",,"6.805[J]",,"STS.487",,Y,,,,"H. Abelson, D. Weitzner",,"HASS-S",
"STS.086","Cultures of Computing","",,"21A.504[J],WGS.276[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"STS.087","Biography in Science","",,,,,"2017-2018",Y,,,,,,"HASS-H",
"STS.088","Africa for Engineers","",,,,,"2018-2019",Y,,,,"C. Mavhunga",,"HASS-H",
"STS.S20","Special Subject: Science, Technology and Society","",,,,,,Y,Y,Y,,,,,
"STS.S21","Special Subject: Science, Technology and Society","",,,,,,Y,Y,Y,,,,,
"STS.095","Independent Study in Science, Technology, and Society","",,,,,,Y,Y,Y,,"J. Light",,,
"STS.096","Independent Study in Science, Technology, and Society","",,,,,,Y,Y,Y,,"J. Light",,,
"STS.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"J. Light",,,
"STS.URG","Undergraduate Research",,,,,,,,,,,"J. Light",,,
"STS.THT","Undergraduate Thesis Tutorial","",,,,,,Y,,Y,,"J. Light",,,
"STS.THU","Undergraduate Thesis","STS.THT",,,,,,Y,Y,Y,Y,"J. Light",,,
"STS.250","Social Theory and Analysis","",,"21A.859[J]",,,,Y,,,,"M. Fischer",,,
"STS.260","Introduction to Science, Technology, and Society","",,,,,,,,Y,,,,,
"STS.310","History of Science","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"STS.320","Environmental Conflict","Permission of instructor",,"21A.429[J]",,,"2017-2018",Y,,,,,,,
"STS.330","History and Anthropology of Medicine and Biology","Permission of instructor",,"21A.319[J]",,,"2017-2018",,,Y,,,,,
"STS.340","Introduction to the History of Technology","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"STS.360","Ethnography","Permission of instructor","21A.859","21A.829[J]",,,"2018-2019",,,Y,,,,,
"STS.412","Quantification","",,,,,"2017-2018",,,Y,,,,,
"STS.417","STS Seminar on the Global South","",,,,,"2018-2019",,,Y,,,,,
"STS.418","Science and Technology in South Asia: Perspectives from History and Anthropology","",,,,,"2017-2018",Y,,,,,,,
"STS.419","Global Science, Technology and Society","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"STS.425","History of Manufacturing in America","",,,,"STS.026","2018-2019",Y,,,,,,,
"STS.427","The Civil War and the Emergence of Modern America: 1861-1890","",,,,"21H.205[J],STS.027[J]","2017-2018",Y,,,,,,,
"STS.429","Food and Power","Permission of instructor",,,,,"2018-2019",,,Y,,,,,
"STS.441","Technology and Self: Technology and Conversation","",,,,,"2017-2018",Y,,,,,,,
"STS.443","Technology and Self: Science, Technology, and Memoir","Permission of instructor",,,,"STS.043",,Y,,,,,,,
"STS.444","Technology and Self: Things and Thinking","Permission of instructor",,,,"STS.044","2018-2019",Y,,,,,,,
"STS.450","The Global History of Medicine and Public Health","",,,,,"2017-2018",,,Y,,,,,
"STS.454","Science and Technology in the Museum Environment","",,,,,"2017-2018",,,Y,,,,,
"STS.456","Science on Screen","",,,,"STS.056","2017-2018",Y,,,,,,,
"STS.460","Histories of Information, Communication, and Computing Technologies","",,,,,"2017-2018",,,Y,,,,,
"STS.462","Social and Political Implications of Technology","",,,,,"2018-2019",,,Y,,,,,
"STS.463","Technocracy","",,"11.461[J]",,,"2017-2018",Y,,,,,,,
"STS.467","The History of Aviation","Permission of Instructor",,"16.707[J]",,,"2017-2018",,,Y,,,,,
"STS.470","Research Seminar: Human, Remote and Autonomous Systems in Air, Sea, and Space","16.400,16.453,permission of instructor",,"16.440[J]",,,"2017-2018",Y,,,,,,,
"STS.471","Engineering Apollo: The Moon Project as a Complex System","Permission of instructor",,"16.895[J]",,,"2017-2018",,,Y,,,,,
"STS.474","Art, Craft, Science","",,"21A.509[J]","21A.501,STS.074",,"2017-2018",,,Y,,,,,
"STS.477","Writing: Science, Technology, and Society","21H.991J",,"21W.820[J]",,,"2018-2019",Y,,,,"K. Manning",,,
"STS.481","Cross-Cultural Investigations: Technology and Development","",,"EC.792[J],21A.839[J]",,"EC.702[J],21A.801[J],STS.071[J]","2017-2018",,,Y,,,,,
"STS.482","Science, Technology, and Public Policy","Permission of instructor",,"17.310[J],IDS.412[J]","17.309,IDS.055,STS.082",,,Y,,,,"K. Oye, N. Selin",,,
"STS.487","Foundations of Information Policy","Permission of instructor",,,,"6.805[J],STS.085[J]",,Y,,,,,,,
"STS.S91","Special Subject: Science, Technology and Society","",,,,,"2017-2018",Y,,,,,,,
"STS.S92","Special Subject: Science, Technology and Society","",,,,,,Y,Y,Y,,,,,
"STS.800","Teaching Science, Technology and Society","",,,,,,Y,,Y,,"J. Light",,,
"STS.901","Independent Study in Science, Technology, and Society","Permission of instructor",,,,,,Y,,Y,,"J. Light",,,
"STS.902","Independent Study in Science, Technology, and Society","Permission of instructor",,,,,,Y,,Y,,"J. Light",,,
"STS.903","Independent Study in Science, Technology, and Society","Permission of instructor",,,,,,Y,,Y,,"J. Light",,,
"STS.904","Independent Study in Science, Technology, and Society","Permission of instructor",,,,,,Y,,Y,,"J. Light",,,
"STS.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Light",,,
"SWE.006",,"",,,,,,Y,,Y,,"C. Kotelly",,,
"SWE.007",,"","6.912,permission of instructor",,,"6.913[J],16.667[J]",,Y,,Y,,"L. McGonagle, J. Feiler",,,
"SWE.008",,"","6.911,permission of instructor",,,,,Y,,Y,,"J. Magarian",,,
"SWE.009",,"6.911",,,,"6.911[J],16.650[J]",,Y,,Y,,"L. McGonagle, J. Feiler",,,
"SWE.010",,"Permission of instructor",,,,,,Y,,,,"R. De Neufville",,,
"SWE.011",,"",,,,"6.9041",,Y,,Y,,"B. Trout",,,
"SWE.012",,"18.03,3.016,permission of instructor",,,,,,,,Y,,,,,"REST"
"SWE.015",,"",,,,,,Y,,,,"J. Chun",,,
"SWE.016",,"6.911,permission of instructor",,,,,,,Y,,,,,,
"SWE.017",,"2.EPW,permission of instructor",,,,,,Y,,Y,,"J. Crim",,,
"SWE.018",,"",,,,,,Y,Y,,,"J. Crim",,,
"SP.100","Interphase","Commitment to register as a freshman in the Fall",,,,,,Y,Y,Y,Y,,"CI-H","HASS-A",
"SP.110","Program XL: You Can Be a Success at MIT","First;year undergraduate standing",,,,,,Y,,,,"L. Uchima, S. Kalloo",,,
"SP.120","Program XL: You Can Be a Success at MIT",,,,,,,,,,,,,,
"ISP","Undergraduate Research in Terrascope","",,,,,,Y,Y,Y,Y,"A. Epstein",,,
"SP.35UR","Undergraduate Research in Terrascope","",,,,,,Y,Y,Y,Y,"A. Epstein",,,
"SP.360","Terrascope Radio","",,,,,,,,Y,,,"CI-H","HASS-A",
"SP.3S50","Special Subject: Terrascope","Permission of instructor",,,,,,Y,,Y,Y,"A. Epstein",,,
"SP.800","Freshmen/Alumni Summer Internship Program","",,,,,,,,Y,,,,,
"SP.801","Freshmen/Alumni Summer Internship Program II","SP.800",,,,,,Y,,,Y,"M. Pepin",,,
